title,author,category,publish_year,title_id,author_id,cover_url,book_stats,descriptions,reading_stats
Warriors: The Broken Code #5 The Place of No Stars,Erin Hunter,cats,First published in 2019,/works/OL24139481W,/authors/OL1389873A/Erin_Hunter,//covers.openlibrary.org/b/olid/OL32178439M-M.jpg,"Publish Date Apr 06, 2021|Publisher  Harpercollins,              HarperCollins|Pages 320","The time has come to enter the Dark Forest.  ThunderClan's deputy, Squirrelflight, has vanished with the cat now known to be an impostor, and suspicion and mistrust now reign among the five Clans. They now know the cause of their ancestors’ mysterious silence—as well as the terrifying truth of the danger they must face if they hope to bring light back to the darkness...   Books in this arc    Lost Stars   The Silent Thaw   Veil of Shadows   Darkness Within        The Place with No Stars   A Light in the Mist    Arcs in this series    The Prophecies Begin   The New Prophecy   The Power of Three   Omen of the Stars   Dawn of the Clans   A Vision of Shadows        The Broken Code   A Starless Clan  S. Super Editions    Read more Read less",27 Want to read|1 Currently reading|0 Have read
Small Animal Regional Anesthesia And Analgesia,Luis Campoy,cats,First published in 2012,/works/OL17577817W,/authors/OL641614A/Luis_Campoy,//covers.openlibrary.org/b/olid/OL26180965M-M.jpg,"Publish Date 2013|Publisher  Wiley & Sons, Limited, John|Language English",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Cats sleep anywhere,Eleanor Farjeon,cats,First published in 1990,/works/OL119039W?edition=ia%3Acatssleepanywher0000farj,/authors/OL32773A/Eleanor_Farjeon,//covers.openlibrary.org/b/olid/OL2227347M-M.jpg,Publish Date 1990|Publisher  Lippincott|Language English|Pages 28,"Cats sleep on tables, chairs, sofas, in closets, in shoeboxes--all around the house.   Read more Read less",7 Want to read|0 Currently reading|0 Have read
Dog Man: A Tale of Two Kitties,Dav Pilkey,cats,First published in 1999,/works/OL17798838W,/authors/OL24815A/Dav_Pilkey,//covers.openlibrary.org/b/olid/OL26388401M-M.jpg,"Publish Date Aug 03, 2021|Publisher  GRAPHIX,              Graphix|Language English|Pages 256","A cute kitten disrupts Petey's plans in the third Dog Man book from worldwide bestselling author and artist Dav Pilkey.  He was the best of dogs... He was the worst of dogs... It was the age of invention... It was the season of surprise... It was the eve of supa sadness... It was the dawn of hope... Dog Man hasn't always been a paws-itive addition to the police force. While he can muzzle miscreants, he tends to leave a slick of slobber in his wake! This time, Petey the Cat's dragged in a tiny bit of trouble -- a double in the form of a kitten clone. Dog Man will have to work twice as hard to bust these furballs and remain top dog!  Dav Pilkey's wildly popular Dog Man series appeals to readers of all ages and explores universally positive themes, including empathy, kindness, persistence, and the importance of being true to one's self.   Read more Read less",453 Want to read|35 Currently reading|47 Have read
Cats,Howard Loxton,cats,First published in 1983,/works/OL13517189W?edition=ia%3Acats0000loxt,/authors/OL6385344A/Howard_Loxton,//covers.openlibrary.org/b/olid/OL32084217M-M.jpg,Publish Date 1984|Publisher  Webb & Bower|Language English|Pages 47,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Cats / Gatos,Erin Falligant,cats,First published in 2018,/works/OL21353535W,/authors/OL3098666A/Erin_Falligant,/images/icons/avatar_book-sm.png,Publish Date 2018|Publisher  Cantata Learning|Language English|Pages 24,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Pet Cats up Close,Gillia M. Olson,cats,First published in 2014,/works/OL21260177W?edition=ia%3Apetcatsupclose0000olso,/authors/OL1389123A/Gillia_M._Olson,//covers.openlibrary.org/b/olid/OL28784128M-M.jpg,Publish Date 2014|Publisher  Capstone|Language English|Pages 24,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Cat Walk,Mary Stolz,cats,First published in 1983,/works/OL2040568W?edition=ia%3Acatwalk00stol,/authors/OL247140A/Mary_Stolz,//covers.openlibrary.org/b/olid/OL3506398M-M.jpg,Publish Date 1983|Publisher  Harper & Row|Language English|Pages 120,"Yearning to be more than just a barnyard rat catcher, a young cat in search of a name embarks on a journey that finally leads him to a special place he can call a home.   Read more Read less",3 Want to read|0 Currently reading|1 Have read
Six-dinner Sid,Inga Moore,cats,First published in 1991,/works/OL17739768W?edition=ia%3Aisbn_9780439807517,/authors/OL227527A/Inga_Moore,//covers.openlibrary.org/b/olid/OL26338882M-M.jpg,Publish Date 1991|Publisher  Scholastic|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
If mice could fly,John Cameron,cats,First published in 1979,/works/OL4881476W,/authors/OL1041298A/John_Cameron,/images/icons/avatar_book-sm.png,Publish Date 1979|Publisher  Atheneum|Language English|Pages 30,"If mice could fly or swim, or if they were as big as elephants, they would still have one goal in mind--the defeat of cats!   Read more Read less",0 Want to read|0 Currently reading|0 Have read
My book,Ron Maris,cats,First published in 1983,/works/OL4128755W?edition=ia%3Amybook0000mari,/authors/OL775403A/Ron_Maris,//covers.openlibrary.org/b/olid/OL2551127M-M.jpg,"Publish Date 1985|Publisher  Puffin Books,              Viking Penguin|Language English|Pages 32",A little boy shows some of the important places and things in his house.   Read more Read less,0 Want to read|0 Currently reading|0 Have read
Bonjour Mr. Satie,Tomie dePaola,cats,First published in 1991,/works/OL61064W?edition=ia%3Abonjourmrsatie0000depa,/authors/OL2627552A/Tomie_dePaola,//covers.openlibrary.org/b/olid/OL7541124M-M.jpg,Publish Date 1992|Publisher  Scholastic. Inc.,"Through the diplomatic efforts of Uncle Satie, two talented Parisian artists end their feud.   Read more Read less",1 Want to read|1 Currently reading|1 Have read
Max the brave,Ed Vere,cats,First published in 2015,/works/OL19664226W?edition=ia%3Amaxbrave0000vere_k8n9,/authors/OL38681A/Ed_Vere,//covers.openlibrary.org/b/olid/OL26883405M-M.jpg,Publish Date 2015|Language English,"Max is a cute kitten who dreams of becoming a brave mouse-catcher. So he sets off in search of a mouse, and discovers that bravery perhaps is not so important after all.   Read more Read less",4 Want to read|0 Currently reading|0 Have read
Mog's mumps,Helen Nicoll,cats,First published in 1976,/works/OL4662861W,/authors/OL959318A/Helen_Nicoll,/images/icons/avatar_book-sm.png,"Publish Date 1982|Publisher  Puffin Books,              Penguin Books|Language English|Pages 32",A witch tries to make her sick cat better with a specially-brewed potion.   Read more Read less,0 Want to read|0 Currently reading|0 Have read
Cats at the Campground,Ben M. Baglio,cats,First published in 2001,/works/OL5688039W?edition=ia%3Acatsatcampground00bagl,/authors/OL1385747A/Ben_M._Baglio,//covers.openlibrary.org/b/olid/OL24372827M-M.jpg,Publish Date 2002|Publisher  Scholastic|Language English|Pages 132,Mandy and James discover a stray cat and her kittens and try to save them.   Read more Read less,1 Want to read|0 Currently reading|0 Have read
Richard Scarry's great big schoolhouse: abridged version,Richard Scarry,cats,First published in 1969,/works/OL65021W?edition=ia%3Arichardscarrysgr0000scar,/authors/OL35039A/Richard_Scarry,//covers.openlibrary.org/b/olid/OL20947608M-M.jpg,Publish Date 1979|Publisher  Random House|Language English|Pages 62,An account of all that Huckle Cat did and learned during a school day.   Read more Read less,5 Want to read|0 Currently reading|2 Have read
Your Cat,Elizabeth M. Hodgkins,cats,First published in 2007,/works/OL9230152W?edition=ia%3Ayourcatsimplenew0000hodg,/authors/OL3289976A/Elizabeth_M._Hodgkins,//covers.openlibrary.org/b/olid/OL20946719M-M.jpg,Publisher  Thomas Dunne Books/St. Martin's Books|Pages 238,"This is THE owner's manual for cats - written in laymen's terms, explains exactly the right way to feed and care for felines from kittenhood through to adult age.  Addresses how to avoid many of the man-made diseases our cats are exposed to through improper nutrition, particularly when it comes to Feline Diabetes.  Offers information on Tight Regulation, a treatment program for FD which allows many cats to revert to diet controlled diabetic remission.  Dr. Hodgkins' TR protocol is practiced at www.diabeticcatcare.com, a supportive forum available to owners of diabetic cats, and those who want to know more about how to keep their cats healthy.  This book is a MUST BUY for any cat owner.   Read more Read less",3 Want to read|0 Currently reading|0 Have read
My Lives and How I Lost Them,Countee Cullen,cats,First published in 1942,/works/OL2836104W,/authors/OL424546A/Countee_Cullen,/images/icons/avatar_book-sm.png,Publish Date 1971|Publisher  Follett Pub. Co.|Language English|Pages 224,"Now in his ninth life, a cat reminisces about adventures in the previous eight.   Read more Read less",0 Want to read|0 Currently reading|0 Have read
Living Proof,Janet Hayward,cats,First published in 2007,/works/OL25101981W,/authors/OL7333929A/Janet_Hayward,/images/icons/avatar_book-sm.png,"Publish Date 2011|Publisher  ReadHowYouWant.com, Limited|Language English",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
The cat horoscope book,Liz Tresilian,cats,First published in 1967,/works/OL5299740W,/authors/OL1203907A/Liz_Tresilian,/images/icons/avatar_book-sm.png,Publish Date 1968|Publisher  Dutton|Language English|Pages 142,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
The Siamese cat,Phyllis Lauder,cats,First published in 1971,/works/OL5496345W?edition=ia%3Asiamesecat0000laud_s4w2,/authors/OL1304059A/Phyllis_Lauder,//covers.openlibrary.org/b/olid/OL5221196M-M.jpg,Publish Date 1971|Publisher  Viking Press|Language English|Pages 199,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Dracula's cat,Jan Wahl,cats,First published in 1978,/works/OL81703W?edition=ia%3Adraculascat0000wahl,/authors/OL19989A/Jan_Wahl,//covers.openlibrary.org/b/olid/OL4556850M-M.jpg,Publish Date 1978|Publisher  Prentice-Hall|Language English|Pages 32,A pet's eye view of life with Count Dracula.   Read more Read less,1 Want to read|0 Currently reading|0 Have read
Gourmet Cats,Linda Jane Smith,cats,First published in 1993,/works/OL4443530W?edition=ia%3Agourmetcats0000smit,/authors/OL884330A/Linda_Jane_Smith,//covers.openlibrary.org/b/olid/OL7718243M-M.jpg,Publish Date April 1994|Publisher  Longmeadow Pr,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Think Persian,John Kollock,cats,First published in 1984,/works/OL4790717W,/authors/OL1007806A/John_Kollock,/images/icons/avatar_book-sm.png,Publish Date 1984|Publisher  Saturday Shop|Language English|Pages 96,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
This is the Siamese Cat,Marge Naples,cats,First published in 1964,/works/OL4853744W,/authors/OL1030611A/Marge_Naples,/images/icons/avatar_book-sm.png,"Publish Date 1964|Publisher  T.F.H. Publications; distributed to the book trade in the U.S.A. by Sterling Pub. Co., New York|Language English|Pages 240",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Seven Cats and the Art of Living,Jo Coudert,cats,First published in 1996,/works/OL1895517W?edition=ia%3Asevencatsartofli0000coud,/authors/OL226899A/Jo_Coudert,//covers.openlibrary.org/b/olid/OL966745M-M.jpg,Publish Date 1996|Publisher  Warner Books|Language English|Pages 192,This edition doesn't have a description yet. Can you add one?,2 Want to read|0 Currently reading|1 Have read
The Poet's cat,Mona Gooden,cats,First published in 1946,/works/OL22266638W?edition=ia%3Apoetscat0000unse,/authors/OL1964647A/Mona_Gooden,//covers.openlibrary.org/b/olid/OL6521250M-M.jpg,Publish Date 1946|Publisher  G.G. Harrap|Language English|Pages 115,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Whiskerslist,Angie Bailey,cats,First published in 2013,/works/OL23175516W,/authors/OL7438190A/Angie_Bailey,/images/icons/avatar_book-sm.png,Publish Date 2013|Publisher  Running Press|Language English|Pages 207,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Why Don't Cats Go Bald?: The Questions You've Always Wanted to Ask Your Vet,Skip Sullivan,cats,First published in 2008,/works/OL15111622W?edition=ia%3Awhydontcatsgobal0000sull,/authors/OL3927503A/Skip_Sullivan,//covers.openlibrary.org/b/olid/OL12499949M-M.jpg,"Publish Date June 1, 2008|Publisher  The Lyons Press|Language English|Pages 224",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
A night out,"Peple, Edward",cats,First published in 1909,/works/OL156667W?edition=ia%3Anightout00pepliala,/authors/OL2163996A/Peple_Edward,//covers.openlibrary.org/b/olid/OL7075576M-M.jpg,"Publish Date 1909|Publisher  Moffat, Yard",This edition doesn't have a description yet. Can you add one?,1 Want to read|0 Currently reading|0 Have read
A kitten for Christmas,Keith Briant,cats,First published in 1963,/works/OL163469W,/authors/OL2165939A/Keith_Briant,/images/icons/avatar_book-sm.png,Publish Date 1964|Publisher  Citadel Press|Language English|Pages 96,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
The book of the Siamese cat,Rose Tenent,cats,First published in 1950,/works/OL194921W,/authors/OL2237406A/Rose_Tenent,/images/icons/avatar_book-sm.png,Publish Date 1950|Publisher  Denlinger's|Language English|Pages 130,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Looking after your cat,Katharine Tottenham,cats,First published in 1981,/works/OL4503159W?edition=ia%3Alookingafteryour0000tott,/authors/OL901434A/Katharine_Tottenham,//covers.openlibrary.org/b/olid/OL4259343M-M.jpg,Publish Date 1981|Publisher  Arco Pub.|Language English|Pages 96,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Mammalabilia,Douglas Florian,cats,First published in 2000,/works/OL115877W?edition=ia%3Amammalabiliapoem0000flor_f1j9,/authors/OL19104A/Douglas_Florian,//covers.openlibrary.org/b/olid/OL30885M-M.jpg,Publish Date 2000|Publisher  Harcourt|Language English|Pages 47,"A collection of humorous poems about mammals such as the tiger, gorilla, and rhebok.   Read more Read less",1 Want to read|0 Currently reading|0 Have read
